Date,Open,High,Low,Close,Volume
2022-02-15,23646.09,23825.22,23236.63,23543.72,15564400
2022-02-16,23594.91,23799.63,23339,23543.72,9350300
2022-02-17,23543.72,23927.59,23543.72,23799.63,11353300
2022-02-18,23646.09,24388.23,23569.31,24081.13,21375700
2022-02-21,24106.73,24311.45,23825.22,23876.41,12177300
2022-02-22,23697.27,23850.82,23390.18,23748.45,17669600
2022-02-23,23876.41,24157.91,23671.68,23902,12981100
2022-02-24,23927.59,23978.77,23083.08,23543.72,22445800
2022-02-25,23594.91,23722.86,23492.54,23492.54,12775700
2022-02-28,23569.31,24465,23569.31,24157.91,35200100
2022-03-01,24413.82,24618.55,23978.77,24004.36,23374000
2022-03-02,24055.54,24234.68,23850.82,24004.36,19896100
2022-03-03,24362.64,25642.19,24209.09,25642.19,76236800
2022-03-04,26102.82,26256.37,25488.64,25488.64,33378900
2022-03-07,25693.37,26870.55,25591,26154.01,38456100
2022-03-08,25898.1,26205.19,25309.5,25309.5,40509400
2022-03-09,25591,25744.55,25002.41,25514.23,34775200
2022-03-10,25591,25642.19,25130.37,25155.96,26828300
2022-03-11,25181.55,25232.73,23978.77,24362.64,44340200
2022-03-14,24209.09,24669.73,23441.36,23441.36,33845300
2022-03-15,23518.13,23902,23262.22,23620.5,20864200
2022-03-16,24004.36,24132.32,23646.09,23646.09,11418800
2022-03-17,23850.82,23902,23492.54,23518.13,14957700
2022-03-18,23646.09,23978.77,23569.31,23799.63,17727600
2022-03-21,23902,24157.91,23748.45,23978.77,19313200
2022-03-22,24004.36,24029.95,23697.27,24004.36,22965400
2022-03-23,24157.91,24285.86,23953.18,23953.18,17291200
2022-03-24,24055.54,24055.54,23722.86,23748.45,14927500
2022-03-25,23825.22,24029.95,23646.09,23748.45,13444600
2022-03-28,23594.91,23978.77,23441.36,23492.54,19505200
2022-03-29,23646.09,23671.68,23441.36,23466.95,12986000
2022-03-30,23441.36,23748.45,23236.63,23287.81,15726700
2022-03-31,23364.59,23518.13,22929.54,23083.08,18892300
2022-04-01,23031.9,23543.72,22775.99,23390.18,19701900
2022-04-04,23543.72,23697.27,23415.77,23466.95,12156300
2022-04-05,23543.72,23748.45,23518.13,23594.91,12124200
2022-04-06,23543.72,24541.77,23543.72,24183.5,29707400
2022-04-07,24311.45,24362.64,23825.22,23825.22,14512900
2022-04-08,23927.59,24081.13,23722.86,23748.45,13738800
2022-04-12,23799.63,23799.63,23057.49,23083.08,18233500
2022-04-13,23185.45,23262.22,22878.36,23134.27,12712600
2022-04-14,23185.45,23313.4,22980.72,22980.72,12038800
2022-04-15,22980.72,23031.9,22596.86,22622.45,18378500
2022-04-18,22545.67,22801.58,21829.13,21829.13,23186000
2022-04-19,22008.26,22468.9,21957.08,22161.81,19054800
2022-04-20,22264.17,22520.08,22059.44,22110.63,13236800
2022-04-21,22008.26,22571.26,21547.62,22187.4,17812100
2022-04-22,22520.08,22545.67,21675.58,22417.72,12698000
2022-04-25,22417.72,22417.72,20856.67,20856.67,29055100
2022-04-26,20549.58,21189.35,20268.07,21086.99,23280100
2022-04-27,21086.99,21957.08,21035.8,21752.35,18780400
2022-04-28,21752.35,22238.58,21752.35,22059.44,13611800
2022-04-29,21957.08,22212.99,21931.49,22161.81,12347800
2022-05-04,22161.81,22161.81,21496.44,21496.44,14901300
2022-05-05,21803.53,21803.53,21240.53,21522.03,13817300
2022-05-06,21189.35,22008.26,21189.35,21394.08,15010600
2022-05-09,21240.53,21445.26,20447.21,20447.21,26283600
2022-05-10,20216.89,21035.8,19807.44,21035.8,19440000
2022-05-11,20984.62,21138.17,20754.3,20805.49,9559800
2022-05-12,20779.89,20805.49,19577.12,19577.12,25252600
2022-05-13,19525.94,19730.66,18297.57,18374.34,42997700
2022-05-16,18962.93,19193.25,18579.07,18579.07,29389700
2022-05-17,18527.89,19551.53,18425.52,19551.53,23415100
2022-05-18,19653.89,19807.44,19372.39,19551.53,16073200
2022-05-19,19090.89,19500.34,18860.57,19397.98,16040000
2022-05-20,19295.62,19346.8,19065.3,19270.03,13929400
2022-05-23,19423.57,19551.53,18579.07,18809.39,10178900
2022-05-24,18809.39,18937.34,17504.25,17862.52,42201300
2022-05-25,17657.79,17888.11,16915.65,17632.2,39418000
2022-05-26,17913.7,18220.79,17683.38,17913.7,16225800
2022-05-27,17913.7,18374.34,17811.34,18144.02,17591900
2022-05-30,18169.61,18348.75,18067.25,18144.02,15054500
2022-05-31,18092.84,18092.84,17657.79,17760.16,18840200
2022-06-01,17657.79,17811.34,17299.52,17581.02,21644600
2022-06-02,17401.88,17555.43,16915.65,16966.84,25380600
2022-06-03,17043.61,17401.88,17018.02,17094.79,14709900
2022-06-06,17478.66,17529.84,16941.24,17043.61,17769400
2022-06-07,17043.61,17171.56,16710.93,16992.43,19376400
2022-06-08,17043.61,17120.38,16762.11,16838.88,24841800
2022-06-09,16838.88,17683.38,16762.11,17299.52,26979900
2022-06-10,17299.52,17529.84,17197.15,17197.15,15182300
2022-06-13,16890.06,17145.97,16224.7,16275.88,21236000
2022-06-14,16122.33,16147.92,15456.97,15508.15,28438400
2022-06-15,15405.78,15815.24,14766.01,15047.51,28702400
2022-06-16,15431.37,16045.56,15303.42,15866.42,33385900
2022-06-17,15859.12,15892.93,14844.68,15690.04,30237200
2022-06-20,15385.71,15554.79,14607.97,14607.97,37272900
2022-06-21,14438.9,14540.34,13864.05,14066.94,39935100
2022-06-22,14100.75,14878.49,14100.75,14540.34,21442500
2022-06-23,14540.34,14777.05,14540.34,14743.23,6926200
2022-06-24,14777.05,15216.64,14675.6,14743.23,12828800
2022-06-27,14878.49,15487.16,14438.9,15487.16,20739600
2022-06-28,15453.34,15453.34,15047.56,15216.64,17838300
2022-06-29,15081.38,15656.23,14946.12,15385.71,20190300
2022-06-30,15487.16,15825.3,15081.38,15081.38,19950600
2022-07-01,15081.38,15284.27,14574.16,15149.01,15200000
2022-07-04,15318.08,15318.08,14878.49,14878.49,12443200
2022-07-05,14946.12,15115.19,14709.42,14810.86,15093400
2022-07-06,14675.6,15047.56,14405.08,14506.53,18233600
2022-07-07,14506.53,14709.42,14472.71,14709.42,10828000
2022-07-08,14878.49,15250.45,14878.49,15182.82,19504900
2022-07-11,15149.01,15318.08,14844.68,14912.31,12476400
2022-07-12,14912.31,15216.64,14844.68,15081.38,12146500
2022-07-13,15013.75,15419.53,14979.93,15081.38,17855700
2022-07-14,15013.75,15149.01,14946.12,15013.75,12520300
2022-07-15,15115.19,15892.93,15115.19,15690.04,47697200
2022-07-18,15690.04,15757.67,15216.64,15284.27,19929000
2022-07-19,15216.64,15284.27,14946.12,14979.93,16276900
2022-07-20,15115.19,15385.71,15081.38,15115.19,16893100
2022-07-21,15115.19,15554.79,15081.38,15351.9,23043400
2022-07-22,15351.9,15419.53,15013.75,15013.75,16642200
2022-07-25,15013.75,15081.38,14743.23,14810.86,20722100
2022-07-26,14743.23,14878.49,14607.97,14641.79,26378200
2022-07-27,14506.53,14540.34,14236.01,14371.27,28601000
2022-07-28,14540.34,14675.6,14371.27,14472.71,23510500
2022-07-29,14607.97,14844.68,14540.34,14540.34,20587600
2022-08-01,14675.6,15453.34,14607.97,15419.53,38143900
2022-08-02,15487.16,15656.23,15351.9,15487.16,27729900
2022-08-03,15351.9,16129.64,15284.27,16062.01,58846000
2022-08-04,16163.45,16197.27,15892.93,15994.38,30031900
2022-08-05,15825.3,15994.38,15656.23,15757.67,42516600
2022-08-08,15825.3,16163.45,15757.67,15960.56,30365700
2022-08-09,16163.45,16433.97,15994.38,16298.71,48222600
2022-08-10,16231.08,16501.6,16095.82,16095.82,30124400
2022-08-11,16264.9,16332.52,15757.67,15825.3,34352700
2022-08-12,15757.67,16264.9,15723.86,16197.27,33797300
2022-08-15,16298.71,16366.34,16095.82,16231.08,31513400
2022-08-16,16231.08,16704.49,16231.08,16603.04,65490300
2022-08-17,16636.86,16670.67,16332.52,16433.97,27443900
2022-08-18,16298.71,16467.78,16264.9,16332.52,23215100
2022-08-19,16298.71,16400.15,15994.38,16062.01,31457200
2022-08-22,15994.38,16062.01,15656.23,15791.49,23798700
2022-08-23,15622.41,15994.38,15622.41,15994.38,16687400
2022-08-24,15994.38,16062.01,15892.93,15892.93,12125400
2022-08-25,16062.01,16264.9,15960.56,16129.64,18259100
2022-08-26,16231.08,16231.08,15892.93,15892.93,16469800
2022-08-29,15588.6,15723.86,15318.08,15554.79,32468000
2022-08-30,15622.41,15757.67,15520.97,15588.6,15309700
2022-08-31,15554.79,15656.23,15385.71,15554.79,14977400
2022-09-05,15588.6,16298.71,15588.6,16163.45,26282100
2022-09-06,16231.08,16366.34,15926.75,15926.75,15332900
2022-09-07,15926.75,16095.82,15554.79,15554.79,25025500
2022-09-08,15690.04,15859.12,15487.16,15622.41,20365500
2022-09-09,15791.49,16095.82,15622.41,16095.82,26048100
2022-09-12,16163.45,16433.97,16095.82,16095.82,26248107
2022-09-13,16062.01,16231.08,15892.93,16028.19,14724638
2022-09-14,15723.86,16095.82,15723.86,16028.19,27075092
2022-09-15,16163.45,16163.45,15859.12,15960.56,13756661
2022-09-16,15825.3,15960.56,15554.79,15554.79,27529890
2022-09-19,15622.41,15723.86,15182.82,15318.08,27500020
2022-09-20,15419.53,15554.79,15284.27,15554.79,11527796
2022-09-21,15487.16,15520.97,15351.9,15487.16,9926454
2022-09-22,15351.9,15622.41,15318.08,15554.79,11608395
2022-09-23,15588.6,15690.04,15351.9,15351.9,14606561
2022-09-26,15182.82,15284.27,14777.05,15149.01,25891001
2022-09-27,15182.82,15216.64,14946.12,15149.01,9019898
