Date,Open,High,Low,Close,Volume
2021-08-10,21240.53,22835.67,21072.62,22835.67,23151297
2021-08-11,22919.63,23255.45,22331.95,22415.9,12306273
2021-08-12,22667.76,22751.72,22247.99,22247.99,9964539
2021-08-13,22247.99,22247.99,21156.58,21996.13,19061054
2021-08-16,21996.13,22499.85,21744.26,21912.17,10327363
2021-08-17,21828.22,22667.76,21828.22,22499.85,14576957
2021-08-18,22415.9,23339.4,22247.99,22919.63,18095830
2021-08-19,22919.63,22919.63,22499.85,22499.85,10049385
2021-08-20,22499.85,22667.76,20484.94,20988.67,15844484
2021-08-23,20988.67,21072.62,19729.35,19729.35,17469677
2021-08-24,20149.12,20568.9,19897.26,20233.08,7224331
2021-08-25,20568.9,20820.76,20233.08,20820.76,5455713
2021-08-26,20736.81,20904.72,20233.08,20317.03,5553607
2021-08-27,20317.03,20736.81,19813.3,20736.81,7825847
2021-08-30,20820.76,21408.44,20820.76,21156.58,6347931
2021-08-31,21156.58,22164.04,21072.62,21744.26,14033680
2021-09-01,21744.26,22164.04,21324.49,21912.17,8917696
2021-09-06,22164.04,22835.67,21912.17,22331.95,11022829
2021-09-07,22499.85,22499.85,21408.44,21492.4,9470536
2021-09-08,21324.49,21744.26,20988.67,21156.58,7377545
2021-09-09,21240.53,21828.22,21156.58,21828.22,4577402
2021-09-10,21828.22,21912.17,21324.49,21408.44,5359653
2021-09-13,21660.31,22835.67,21576.35,22583.81,18484033
2021-09-14,22583.81,23003.58,22331.95,22415.9,7671628
2021-09-15,22499.85,24178.95,22247.99,23843.13,19652309
2021-09-16,24011.04,24430.81,23423.36,23675.22,9488037
2021-09-17,23927.08,24178.95,23591.27,23675.22,10549836
2021-09-20,23675.22,24178.95,22499.85,22667.76,18944514
2021-09-21,22583.81,23675.22,22080.08,23591.27,14768723
2021-09-22,23507.31,23843.13,23255.45,23675.22,5795004
2021-09-23,23843.13,24262.9,23339.4,23339.4,11482279
2021-09-24,23507.31,23843.13,23003.58,23171.49,8713248
2021-09-27,23693.37,24303.13,22822.29,22822.29,9410000
2021-09-28,22822.29,24825.78,22822.29,24651.56,15966472
2021-09-29,24738.67,24912.89,23954.7,24303.13,11237585
2021-09-30,24303.13,25087.1,24041.81,24651.56,9932789
2021-10-01,24477.35,25522.64,24216.02,24999.99,15574026
2021-10-04,24999.99,25958.18,24390.24,24390.24,14587878
2021-10-05,24912.89,25174.21,24564.45,24999.99,9918421
2021-10-06,25174.21,25696.86,24912.89,25087.1,7727379
2021-10-07,24912.89,25087.1,24564.45,24738.67,10238722
2021-10-08,25261.32,25261.32,24564.45,24738.67,6152809
2021-10-11,24738.67,25435.53,24738.67,24825.78,8580340
2021-10-12,24912.89,25871.07,24825.78,25435.53,13811125
2021-10-13,25435.53,25609.75,25087.1,25087.1,5669669
2021-10-14,24999.99,25522.64,24912.89,24999.99,7882280
2021-10-15,25261.32,25435.53,24651.56,24999.99,9802561
2021-10-18,25087.1,26393.72,25087.1,25696.86,16869879
2021-10-19,25871.07,25871.07,25348.43,25435.53,4596779
2021-10-20,25522.64,25783.97,24477.35,25087.1,7032443
2021-10-21,25261.32,25435.53,24564.45,24825.78,8901732
2021-10-22,24825.78,25261.32,24564.45,24912.89,7482685
2021-10-25,25087.1,25871.07,25087.1,25261.32,7758645
2021-10-26,25348.43,25435.53,24825.78,24999.99,5431652
2021-10-27,25174.21,26742.15,25087.1,26567.94,17368772
2021-10-28,26567.94,26829.26,25958.18,26219.51,10598914
2021-10-29,25958.18,26829.26,25783.97,26393.72,8213111
2021-11-01,26393.72,26655.05,25435.53,25609.75,11611504
2021-11-02,25609.75,26567.94,25435.53,26393.72,12702090
2021-11-03,26306.61,26655.05,25435.53,25435.53,9686509
2021-11-04,25522.64,25522.64,24825.78,24825.78,11541558
2021-11-05,24825.78,25696.86,24390.24,24912.89,9499622
2021-11-08,25087.1,25696.86,24999.99,25261.32,7398639
2021-11-09,25348.43,25958.18,24999.99,25435.53,11013837
2021-11-10,25696.86,27439.02,25696.86,27090.58,20500921
2021-11-11,26916.37,27264.8,26132.4,26567.94,11709804
2021-11-12,26655.05,26655.05,25783.97,25871.07,10489769
2021-11-15,25958.18,25958.18,24999.99,25435.53,18315700
2021-11-16,25435.53,25871.07,25261.32,25261.32,7945861
2021-11-17,25696.86,26132.4,25261.32,25435.53,8325551
2021-11-18,25435.53,25435.53,24216.02,24390.24,15950663
2021-11-19,24390.24,24738.67,22299.65,23083.62,18320967
2021-11-22,23083.62,23083.62,21777,21777,10830720
2021-11-23,21864.11,22735.19,21777,22473.86,6981560
2021-11-24,22996.51,23170.73,22648.08,22822.29,5854863
2021-11-25,22996.51,23344.94,22648.08,22822.29,5735628
2021-11-26,22822.29,22909.4,22038.32,22125.43,8080471
2021-11-29,21428.57,21777,20470.38,21602.78,8649703
2021-11-30,21777,23170.73,21777,22125.43,9241552
2021-12-01,22125.43,22822.29,21864.11,22648.08,4175588
2021-12-02,22648.08,22822.29,22299.65,22386.75,4483760
2021-12-03,22386.75,22822.29,21777,21777,4517439
2021-12-06,21777,22125.43,20905.92,21254.35,4932863
2021-12-07,21602.78,22822.29,21515.67,22560.97,6221856
2021-12-08,23083.62,23519.16,22648.08,23083.62,10139973
2021-12-09,23170.73,23606.27,22909.4,23344.94,7345552
2021-12-10,23344.94,23344.94,22996.51,23170.73,4468642
2021-12-13,23344.94,23780.48,22909.4,23432.05,6400501
2021-12-14,23432.05,23432.05,22996.51,23083.62,4466776
2021-12-15,22996.51,23344.94,22735.19,22822.29,5580063
2021-12-16,22822.29,23083.62,22560.97,22648.08,5188882
2021-12-17,22735.19,23257.83,22648.08,22648.08,4231886
2021-12-20,22648.08,22735.19,21864.11,22125.43,5635822
2021-12-21,22125.43,22909.4,21951.21,22735.19,5333507
2021-12-22,23083.62,23257.83,22473.86,22473.86,3753407
2021-12-23,22473.86,23954.7,22212.54,23170.73,9874873
2021-12-24,23344.94,23867.59,23083.62,23083.62,4356830
2021-12-27,23083.62,23519.16,22996.51,23170.73,3806765
2021-12-28,23432.05,23954.7,23344.94,23432.05,7561769
2021-12-29,23519.16,23867.59,23257.83,23519.16,3690317
2021-12-30,23606.27,24825.78,23606.27,24128.91,10543998
2021-12-31,24128.91,24390.24,23693.37,23780.48,5142979
2022-01-04,23867.59,24999.99,23780.48,24564.45,11734905
2022-01-05,24738.67,25174.21,24564.45,24564.45,9955560
2022-01-06,24564.45,25087.1,24390.24,24651.56,7207778
2022-01-07,24912.89,25609.75,24738.67,25261.32,10553828
2022-01-10,25261.32,25435.53,24041.81,24128.91,9176413
2022-01-11,24128.91,24564.45,23693.37,23954.7,4354312
2022-01-12,24390.24,25609.75,24303.13,24825.78,11420152
2022-01-13,25348.43,25696.86,23954.7,23954.7,9051791
2022-01-14,23954.7,24564.45,23780.48,24303.13,4676545
2022-01-17,24825.78,25609.75,24128.91,24390.24,10588299
2022-01-18,24825.78,25522.64,24390.24,25174.21,11883049
2022-01-19,25348.43,25958.18,24825.78,24999.99,6900067
2022-01-20,24999.99,25348.43,24651.56,24825.78,5666963
2022-01-21,24738.67,26132.4,24390.24,25696.86,14829567
2022-01-24,25696.86,26393.72,25261.32,25261.32,10347381
2022-01-25,25261.32,25261.32,24216.02,24912.89,7024923
2022-01-26,25087.1,25522.64,24738.67,24738.67,5899082
2022-01-27,25261.32,25522.64,24912.89,25174.21,5278420
2022-01-28,25261.32,25696.86,23257.83,23606.27,15250084
2022-02-07,24390.24,25522.64,24390.24,25174.21,6846475
2022-02-08,25174.21,25522.64,24912.89,24999.99,4610608
2022-02-09,24912.89,25087.1,24477.35,24564.45,7964500
2022-02-10,24738.67,25174.21,24651.56,24999.99,5555522
2022-02-11,25087.1,25871.07,25087.1,25261.32,12730496
2022-02-14,25522.64,26480.83,25522.64,25958.18,14630848
2022-02-15,25958.18,26393.72,25435.53,25522.64,6312546
2022-02-16,25435.53,25696.86,24912.89,25435.53,9495091
2022-02-17,25348.43,25696.86,25174.21,25435.53,5424798
2022-02-18,25435.53,25609.75,25087.1,25261.32,6269621
2022-02-21,25348.43,25696.86,25261.32,25348.43,6243839
2022-02-22,25522.64,26567.94,25435.53,26306.61,17917870
2022-02-23,26393.72,28919.85,26306.61,28919.85,27927708
2022-02-24,28919.85,31533.09,28919.85,30313.58,23615664
2022-02-25,30400.69,30487.8,29355.39,29442.5,14925286
2022-02-28,29442.5,31097.55,29268.28,30400.69,14502834
2022-03-01,30487.8,30836.23,29703.82,30487.8,11533663
2022-03-02,31010.44,33362.36,31010.44,32491.28,14522713
2022-03-03,33101.04,33275.25,31968.63,32491.28,12652185
2022-03-04,32491.28,32491.28,31358.88,31445.98,15561280
2022-03-07,34581.87,34581.87,32317.06,33623.68,13984168
2022-03-08,33972.12,34059.22,32665.5,33101.04,13913238
2022-03-09,33536.58,35888.49,33101.04,34320.55,19313604
2022-03-10,33972.12,34146.33,31881.52,33275.25,14175742
2022-03-11,33275.25,33275.25,31445.98,32142.85,20756805
2022-03-14,32142.85,32142.85,30313.58,30313.58,18128588
2022-03-15,30226.47,30836.23,28571.42,30662.01,16409591
2022-03-16,30662.01,30836.23,29878.04,30400.69,5976819
2022-03-17,30836.23,30836.23,29268.28,29616.72,6125286
2022-03-18,30487.8,30923.34,30052.26,30313.58,8931161
2022-03-21,30836.23,30923.34,30139.36,30574.9,7428906
2022-03-22,30923.34,32055.74,30923.34,31271.77,11473718
2022-03-23,31358.88,31794.42,30662.01,30662.01,7408339
2022-03-24,30749.12,31794.42,30662.01,30749.12,9805909
2022-03-25,30749.12,30923.34,30052.26,30052.26,8234849
2022-03-28,30487.8,31445.98,29442.5,31445.98,11372442
2022-03-29,31445.98,32926.82,30923.34,32404.17,14966106
2022-03-30,32317.06,32404.17,30923.34,31097.55,8433697
2022-03-31,30923.34,31358.88,30226.47,30226.47,7654188
2022-04-01,30052.26,30052.26,28832.74,29268.28,13857559
2022-04-04,29268.28,29965.15,29181.18,29878.04,4676629
2022-04-05,29965.15,30487.8,29878.04,29878.04,3245202
2022-04-06,29878.04,30226.47,29355.39,30052.26,5002432
2022-04-07,29878.04,30836.23,29268.28,30313.58,7977957
2022-04-08,30313.58,30574.9,29181.18,29181.18,4759176
2022-04-12,28919.85,29529.61,26306.61,26306.61,9615703
2022-04-13,26742.15,27439.02,25958.18,27177.69,6832512
2022-04-14,27264.8,28135.88,27177.69,27264.8,6699909
2022-04-15,27264.8,28048.77,26829.26,26829.26,5712552
2022-04-18,27177.69,27439.02,26045.29,26132.4,7613081
2022-04-19,25087.1,27526.12,25087.1,26132.4,8686748
2022-04-20,26567.94,26742.15,23780.48,23780.48,7527236
2022-04-21,24041.81,24216.02,21428.57,21428.57,16186215
2022-04-22,19337.97,21951.21,19337.97,20644.59,23718477
2022-04-25,18641.11,21341.46,18641.11,18728.22,10466384
2022-04-26,16898.95,20557.49,16898.95,20557.49,10959057
2022-04-27,20557.49,21515.67,20034.84,20905.92,8249478
2022-04-28,20905.92,21254.35,20470.38,20470.38,5546740
2022-04-29,20644.59,21689.89,20470.38,21428.57,8801090
2022-05-04,21428.57,22735.19,21341.46,22299.65,12065526
2022-05-05,22648.08,23432.05,22299.65,22560.97,11191371
2022-05-06,22560.97,22560.97,21080.13,21080.13,9527785
2022-05-09,21080.13,21254.35,19163.76,19163.76,11804057
2022-05-10,18815.33,21080.13,17334.49,21080.13,10646048
2022-05-11,21080.13,22473.86,21080.13,21777,8110066
2022-05-12,21777,22038.32,19599.3,19599.3,10759001
2022-05-13,19512.19,21167.24,19163.76,20121.95,14851967
2022-05-16,20121.95,22125.43,20121.95,22125.43,10140348
2022-05-17,22560.97,24041.81,22212.54,24041.81,15152977
2022-05-18,24216.02,24477.35,23257.83,23432.05,14713593
2022-05-19,22038.32,25087.1,22038.32,24651.56,17386038
2022-05-20,24738.67,25087.1,23780.48,23954.7,10653997
2022-05-23,24041.81,25087.1,23780.48,24303.13,11431726
2022-05-24,24390.24,24477.35,22386.75,24216.02,17806421
2022-05-25,24303.13,25871.07,23954.7,25435.53,14521865
2022-05-26,25522.64,25609.75,24651.56,24738.67,8370668
2022-05-27,24912.89,25261.32,24390.24,24564.45,9976429
2022-05-30,24912.89,26655.05,24738.67,25261.32,15463639
2022-05-31,25261.32,27003.48,25261.32,26742.15,16804999
2022-06-01,26480.83,28135.88,26132.4,27787.45,13538335
2022-06-02,27787.45,28135.88,26567.94,26916.37,14475611
2022-06-03,26916.37,27787.45,26567.94,27177.69,9665791
2022-06-06,27177.69,28832.74,27177.69,27439.02,13869008
2022-06-07,27526.12,28745.64,26219.51,28745.64,19093243
2022-06-08,28745.64,29529.61,27700.34,27874.56,13686016
